AMAZONAS|CHACHAPOYAS|PODEMOS PERÚ	294
AMAZONAS|CHACHAPOYAS|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	1063
AMAZONAS|CHACHAPOYAS|PROGRESEMOS	55
AMAZONAS|CHACHAPOYAS|RENOVACIÓN POPULAR	1592
AMAZONAS|CHACHAPOYAS|SALVEMOS AL PERÚ	25
AMAZONAS|CHACHAPOYAS|UN CAMINO DIFERENTE	64
AMAZONAS|CHACHAPOYAS|UNIDAD NACIONAL	71
AMAZONAS|CHACHAPOYAS|VOTOS EN BLANCO	4515
AMAZONAS|CHACHAPOYAS|VOTOS NULOS	2206
AMAZONAS|CONDORCANQUI|AHORA NACIÓN - AN	215
AMAZONAS|CONDORCANQUI|ALIANZA ELECTORAL VENCEREMOS	197
AMAZONAS|CONDORCANQUI|ALIANZA PARA EL PROGRESO	243
AMAZONAS|CONDORCANQUI|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	53
AMAZONAS|CONDORCANQUI|FE EN EL PERÚ	20
AMAZONAS|CONDORCANQUI|FUERZA POPULAR	627
AMAZONAS|CONDORCANQUI|FUERZA Y LIBERTAD	9
AMAZONAS|CONDORCANQUI|JUNTOS POR EL PERÚ	10709
AMAZONAS|CONDORCANQUI|LIBERTAD POPULAR	15
AMAZONAS|CONDORCANQUI|PARTIDO APRISTA PERUANO	20
AMAZONAS|CONDORCANQUI|PARTIDO CÍVICO OBRAS	414
AMAZONAS|CONDORCANQUI|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	7
AMAZONAS|CONDORCANQUI|PARTIDO DEL BUEN GOBIERNO	50
AMAZONAS|CONDORCANQUI|PARTIDO DEMOCRATICO FEDERAL	28
AMAZONAS|CONDORCANQUI|PARTIDO DEMOCRÁTICO SOMOS PERÚ	394
AMAZONAS|CONDORCANQUI|PARTIDO DEMÓCRATA UNIDO PERÚ	38
AMAZONAS|CONDORCANQUI|PARTIDO DEMÓCRATA VERDE	47
AMAZONAS|CONDORCANQUI|PARTIDO FRENTE DE LA ESPERANZA 2021	52
AMAZONAS|CONDORCANQUI|PARTIDO MORADO	27
AMAZONAS|CONDORCANQUI|PARTIDO PATRIÓTICO DEL PERÚ	145
AMAZONAS|CONDORCANQUI|PARTIDO PAÍS PARA TODOS	67
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO COOPERACIÓN POPULAR	34
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	13
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	89
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO PERÚ ACCIÓN	12
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO PERÚ PRIMERO	221
AMAZONAS|CONDORCANQUI|PARTIDO POLÍTICO PRIN	10
AMAZONAS|CONDORCANQUI|PARTIDO SICREO	42
AMAZONAS|CONDORCANQUI|PERÚ MODERNO	0
AMAZONAS|CONDORCANQUI|PODEMOS PERÚ	722
AMAZONAS|CONDORCANQUI|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	50
AMAZONAS|CONDORCANQUI|PROGRESEMOS	35
AMAZONAS|CONDORCANQUI|RENOVACIÓN POPULAR	152
AMAZONAS|CONDORCANQUI|SALVEMOS AL PERÚ	23
AMAZONAS|CONDORCANQUI|UN CAMINO DIFERENTE	16
AMAZONAS|CONDORCANQUI|UNIDAD NACIONAL	129
AMAZONAS|CONDORCANQUI|VOTOS EN BLANCO	3793
AMAZONAS|CONDORCANQUI|VOTOS NULOS	1428
AMAZONAS|LUYA|AHORA NACIÓN - AN	1389
AMAZONAS|LUYA|ALIANZA ELECTORAL VENCEREMOS	202
AMAZONAS|LUYA|ALIANZA PARA EL PROGRESO	487
AMAZONAS|LUYA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	18
AMAZONAS|LUYA|FE EN EL PERÚ	44
AMAZONAS|LUYA|FUERZA POPULAR	4135
AMAZONAS|LUYA|FUERZA Y LIBERTAD	33
AMAZONAS|LUYA|JUNTOS POR EL PERÚ	5452
AMAZONAS|LUYA|LIBERTAD POPULAR	28
AMAZONAS|LUYA|PARTIDO APRISTA PERUANO	114
AMAZONAS|LUYA|PARTIDO CÍVICO OBRAS	2253
AMAZONAS|LUYA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	17
AMAZONAS|LUYA|PARTIDO DEL BUEN GOBIERNO	595
AMAZONAS|LUYA|PARTIDO DEMOCRATICO FEDERAL	24
AMAZONAS|LUYA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	621
AMAZONAS|LUYA|PARTIDO DEMÓCRATA UNIDO PERÚ	82
AMAZONAS|LUYA|PARTIDO DEMÓCRATA VERDE	117
AMAZONAS|LUYA|PARTIDO FRENTE DE LA ESPERANZA 2021	127
AMAZONAS|LUYA|PARTIDO MORADO	66
AMAZONAS|LUYA|PARTIDO PATRIÓTICO DEL PERÚ	180
AMAZONAS|LUYA|PARTIDO PAÍS PARA TODOS	398
AMAZONAS|LUYA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	86
AMAZONAS|LUYA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	29
AMAZONAS|LUYA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	198
AMAZONAS|LUYA|PARTIDO POLÍTICO PERÚ ACCIÓN	61
AMAZONAS|LUYA|PARTIDO POLÍTICO PERÚ PRIMERO	110
AMAZONAS|LUYA|PARTIDO POLÍTICO PRIN	13
AMAZONAS|LUYA|PARTIDO SICREO	260
AMAZONAS|LUYA|PERÚ MODERNO	5
AMAZONAS|LUYA|PODEMOS PERÚ	324
AMAZONAS|LUYA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	231
AMAZONAS|LUYA|PROGRESEMOS	48
AMAZONAS|LUYA|RENOVACIÓN POPULAR	539
AMAZONAS|LUYA|SALVEMOS AL PERÚ	36
AMAZONAS|LUYA|UN CAMINO DIFERENTE	53
AMAZONAS|LUYA|UNIDAD NACIONAL	25
AMAZONAS|LUYA|VOTOS EN BLANCO	4949
AMAZONAS|LUYA|VOTOS NULOS	2068
AMAZONAS|RODRÍGUEZ DE MENDOZA|AHORA NACIÓN - AN	972
AMAZONAS|RODRÍGUEZ DE MENDOZA|ALIANZA ELECTORAL VENCEREMOS	230
AMAZONAS|RODRÍGUEZ DE MENDOZA|ALIANZA PARA EL PROGRESO	194
AMAZONAS|RODRÍGUEZ DE MENDOZA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	15
AMAZONAS|RODRÍGUEZ DE MENDOZA|FE EN EL PERÚ	17
AMAZONAS|RODRÍGUEZ DE MENDOZA|FUERZA POPULAR	2291
AMAZONAS|RODRÍGUEZ DE MENDOZA|FUERZA Y LIBERTAD	11
AMAZONAS|RODRÍGUEZ DE MENDOZA|JUNTOS POR EL PERÚ	2564
AMAZONAS|RODRÍGUEZ DE MENDOZA|LIBERTAD POPULAR	20
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO APRISTA PERUANO	130
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO CÍVICO OBRAS	1209
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	14
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DEL BUEN GOBIERNO	539
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DEMOCRATICO FEDERAL	18
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	338
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DEMÓCRATA UNIDO PERÚ	54
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO DEMÓCRATA VERDE	73
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO FRENTE DE LA ESPERANZA 2021	81
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO MORADO	74
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO PATRIÓTICO DEL PERÚ	110
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO PAÍS PARA TODOS	473
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	94
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	63
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	133
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO PERÚ ACCIÓN	37
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO PERÚ PRIMERO	53
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO POLÍTICO PRIN	10
AMAZONAS|RODRÍGUEZ DE MENDOZA|PARTIDO SICREO	154
AMAZONAS|RODRÍGUEZ DE MENDOZA|PERÚ MODERNO	7
AMAZONAS|RODRÍGUEZ DE MENDOZA|PODEMOS PERÚ	234
AMAZONAS|RODRÍGUEZ DE MENDOZA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	204
AMAZONAS|RODRÍGUEZ DE MENDOZA|PROGRESEMOS	38
AMAZONAS|RODRÍGUEZ DE MENDOZA|RENOVACIÓN POPULAR	925
AMAZONAS|RODRÍGUEZ DE MENDOZA|SALVEMOS AL PERÚ	19
AMAZONAS|RODRÍGUEZ DE MENDOZA|UN CAMINO DIFERENTE	56
AMAZONAS|RODRÍGUEZ DE MENDOZA|UNIDAD NACIONAL	29
AMAZONAS|RODRÍGUEZ DE MENDOZA|VOTOS EN BLANCO	3065
AMAZONAS|RODRÍGUEZ DE MENDOZA|VOTOS NULOS	1468
AMAZONAS|UTCUBAMBA|AHORA NACIÓN - AN	2341
AMAZONAS|UTCUBAMBA|ALIANZA ELECTORAL VENCEREMOS	565
AMAZONAS|UTCUBAMBA|ALIANZA PARA EL PROGRESO	952
AMAZONAS|UTCUBAMBA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	158
AMAZONAS|UTCUBAMBA|FE EN EL PERÚ	72
AMAZONAS|UTCUBAMBA|FUERZA POPULAR	9083
AMAZONAS|UTCUBAMBA|FUERZA Y LIBERTAD	39
AMAZONAS|UTCUBAMBA|JUNTOS POR EL PERÚ	18922
AMAZONAS|UTCUBAMBA|LIBERTAD POPULAR	66
AMAZONAS|UTCUBAMBA|PARTIDO APRISTA PERUANO	352
AMAZONAS|UTCUBAMBA|PARTIDO CÍVICO OBRAS	6256
AMAZONAS|UTCUBAMBA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	18
AMAZONAS|UTCUBAMBA|PARTIDO DEL BUEN GOBIERNO	1213
AMAZONAS|UTCUBAMBA|PARTIDO DEMOCRATICO FEDERAL	78
AMAZONAS|UTCUBAMBA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	717
AMAZONAS|UTCUBAMBA|PARTIDO DEMÓCRATA UNIDO PERÚ	296
AMAZONAS|UTCUBAMBA|PARTIDO DEMÓCRATA VERDE	199
AMAZONAS|UTCUBAMBA|PARTIDO FRENTE DE LA ESPERANZA 2021	464
AMAZONAS|UTCUBAMBA|PARTIDO MORADO	111
AMAZONAS|UTCUBAMBA|PARTIDO PATRIÓTICO DEL PERÚ	554
AMAZONAS|UTCUBAMBA|PARTIDO PAÍS PARA TODOS	1149
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	446
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	130
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	527
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO PERÚ ACCIÓN	90
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO PERÚ PRIMERO	346
AMAZONAS|UTCUBAMBA|PARTIDO POLÍTICO PRIN	72
AMAZONAS|UTCUBAMBA|PARTIDO SICREO	599
AMAZONAS|UTCUBAMBA|PERÚ MODERNO	27
AMAZONAS|UTCUBAMBA|PODEMOS PERÚ	973
AMAZONAS|UTCUBAMBA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	513
AMAZONAS|UTCUBAMBA|PROGRESEMOS	94
AMAZONAS|UTCUBAMBA|RENOVACIÓN POPULAR	1421
AMAZONAS|UTCUBAMBA|SALVEMOS AL PERÚ	102
AMAZONAS|UTCUBAMBA|UN CAMINO DIFERENTE	260
AMAZONAS|UTCUBAMBA|UNIDAD NACIONAL	155
AMAZONAS|UTCUBAMBA|VOTOS EN BLANCO	10674
AMAZONAS|UTCUBAMBA|VOTOS NULOS	4081
AMÉRICA|ANTILLAS HOLANDESAS|AHORA NACIÓN - AN	12
AMÉRICA|ANTILLAS HOLANDESAS|ALIANZA ELECTORAL VENCEREMOS	1
AMÉRICA|ANTILLAS HOLANDESAS|ALIANZA PARA EL PROGRESO	0
AMÉRICA|ANTILLAS HOLANDESAS|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	1
AMÉRICA|ANTILLAS HOLANDESAS|FE EN EL PERÚ	2
AMÉRICA|ANTILLAS HOLANDESAS|FUERZA POPULAR	66
AMÉRICA|ANTILLAS HOLANDESAS|FUERZA Y LIBERTAD	0
AMÉRICA|ANTILLAS HOLANDESAS|JUNTOS POR EL PERÚ	5
AMÉRICA|ANTILLAS HOLANDESAS|LIBERTAD POPULAR	1
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO APRISTA PERUANO	2
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO CÍVICO OBRAS	19
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DEL BUEN GOBIERNO	9
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DEMOCRATICO FEDERAL	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DEMOCRÁTICO SOMOS PERÚ	2
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DEMÓCRATA UNIDO PERÚ	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO DEMÓCRATA VERDE	2
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO FRENTE DE LA ESPERANZA 2021	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO MORADO	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO PATRIÓTICO DEL PERÚ	1
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO PAÍS PARA TODOS	38
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO COOPERACIÓN POPULAR	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	2
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO PERÚ ACCIÓN	1
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO PERÚ PRIMERO	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO POLÍTICO PRIN	0
AMÉRICA|ANTILLAS HOLANDESAS|PARTIDO SICREO	1
AMÉRICA|ANTILLAS HOLANDESAS|PERÚ MODERNO	1
AMÉRICA|ANTILLAS HOLANDESAS|PODEMOS PERÚ	0
AMÉRICA|ANTILLAS HOLANDESAS|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	5
AMÉRICA|ANTILLAS HOLANDESAS|PROGRESEMOS	0
AMÉRICA|ANTILLAS HOLANDESAS|RENOVACIÓN POPULAR	95
AMÉRICA|ANTILLAS HOLANDESAS|SALVEMOS AL PERÚ	0
AMÉRICA|ANTILLAS HOLANDESAS|UN CAMINO DIFERENTE	2
AMÉRICA|ANTILLAS HOLANDESAS|UNIDAD NACIONAL	1
AMÉRICA|ANTILLAS HOLANDESAS|VOTOS EN BLANCO	103
AMÉRICA|ANTILLAS HOLANDESAS|VOTOS NULOS	14
AMÉRICA|ARGENTINA|AHORA NACIÓN - AN	1853
AMÉRICA|ARGENTINA|ALIANZA ELECTORAL VENCEREMOS	373
AMÉRICA|ARGENTINA|ALIANZA PARA EL PROGRESO	239
AMÉRICA|ARGENTINA|AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL	54
AMÉRICA|ARGENTINA|FE EN EL PERÚ	71
AMÉRICA|ARGENTINA|FUERZA POPULAR	7894
AMÉRICA|ARGENTINA|FUERZA Y LIBERTAD	101
AMÉRICA|ARGENTINA|JUNTOS POR EL PERÚ	1458
AMÉRICA|ARGENTINA|LIBERTAD POPULAR	150
AMÉRICA|ARGENTINA|PARTIDO APRISTA PERUANO	593
AMÉRICA|ARGENTINA|PARTIDO CÍVICO OBRAS	3615
AMÉRICA|ARGENTINA|PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ	38
AMÉRICA|ARGENTINA|PARTIDO DEL BUEN GOBIERNO	2430
AMÉRICA|ARGENTINA|PARTIDO DEMOCRATICO FEDERAL	50
AMÉRICA|ARGENTINA|PARTIDO DEMOCRÁTICO SOMOS PERÚ	252
AMÉRICA|ARGENTINA|PARTIDO DEMÓCRATA UNIDO PERÚ	354
AMÉRICA|ARGENTINA|PARTIDO DEMÓCRATA VERDE	234
AMÉRICA|ARGENTINA|PARTIDO FRENTE DE LA ESPERANZA 2021	497
AMÉRICA|ARGENTINA|PARTIDO MORADO	181
AMÉRICA|ARGENTINA|PARTIDO PATRIÓTICO DEL PERÚ	300
AMÉRICA|ARGENTINA|PARTIDO PAÍS PARA TODOS	4981
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO COOPERACIÓN POPULAR	168
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA	89
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO NACIONAL PERÚ LIBRE	340
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO PERÚ ACCIÓN	126
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO PERÚ PRIMERO	97
AMÉRICA|ARGENTINA|PARTIDO POLÍTICO PRIN	71
AMÉRICA|ARGENTINA|PARTIDO SICREO	411
AMÉRICA|ARGENTINA|PERÚ MODERNO	45
AMÉRICA|ARGENTINA|PODEMOS PERÚ	307
AMÉRICA|ARGENTINA|PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO	853
AMÉRICA|ARGENTINA|PROGRESEMOS	147
AMÉRICA|ARGENTINA|RENOVACIÓN POPULAR	4977
AMÉRICA|ARGENTINA|SALVEMOS AL PERÚ	50
AMÉRICA|ARGENTINA|UN CAMINO DIFERENTE	790
AMÉRICA|ARGENTINA|UNIDAD NACIONAL	133
AMÉRICA|ARGENTINA|VOTOS EN BLANCO	17804
AMÉRICA|ARGENTINA|VOTOS NULOS	4778
AMÉRICA|BOLIVIA|AHORA NACIÓN - AN	310
AMÉRICA|BOLIVIA|ALIANZA ELECTORAL VENCEREMOS	54
AMÉRICA|BOLIVIA|ALIANZA PARA EL PROGRESO	18
